iter	MultiClass
0	1.111171529
1	0.9251132522
2	0.7846895829
3	0.675411495
4	0.5879347047
5	0.5148857448
6	0.453790234
7	0.4020590728
8	0.3575937755
9	0.3192567794
10	0.2860593175
11	0.2570347052
12	0.231180148
13	0.2087685196
14	0.1886022715
15	0.1707999714
16	0.1550517734
17	0.1411398717
18	0.1285367726
19	0.117425145
20	0.1078666519
21	0.09871936343
22	0.09072274306
23	0.08347098873
24	0.07701042265
25	0.07116694543
26	0.06573132178
27	0.06113887973
28	0.05679847544
29	0.05282202017
30	0.04929915886
31	0.04606743787
32	0.04320455119
33	0.04072972318
34	0.03857303496
35	0.03633151324
36	0.03457443473
37	0.03300442836
38	0.03138683961
39	0.02978045856
40	0.02889429928
41	0.02819049814
42	0.027579632
43	0.02643815959
44	0.02581970148
45	0.02499625528
46	0.02450611088
47	0.02353427565
48	0.02262863911
49	0.02225374558
50	0.02184157744
51	0.02112289318
52	0.02086784602
53	0.02059837336
54	0.02030903101
55	0.01973319341
56	0.0197114145
57	0.01917363694
58	0.01896750176
59	0.01869202273
60	0.01840738451
61	0.01818614295
62	0.01794216056
63	0.01777168405
64	0.01760802633
65	0.01757463178
66	0.01756237476
67	0.017409326
68	0.01711452124
69	0.01694090317
70	0.01671003726
71	0.01643205162
72	0.01641786889
73	0.01627015296
74	0.01626389479
75	0.01614260279
76	0.0161401488
77	0.01589804745
78	0.01577907752
79	0.01570122298
80	0.01569887049
81	0.0155786632
82	0.01552153851
83	0.01549810667
84	0.01528624267
85	0.01528298285
86	0.01527800869
87	0.0151998639
88	0.01512629366
89	0.01511793963
90	0.01509504714
91	0.01508385389
92	0.01499341865
93	0.01498813967
94	0.01498249897
95	0.01497706
96	0.01491365596
97	0.0149086567
98	0.01481840999
99	0.01481212555
100	0.01474650062
101	0.01473623504
102	0.01468492913
103	0.01467040039
104	0.01452778677
105	0.01447733276
106	0.01447132806
107	0.01440955829
108	0.01436405474
109	0.01436092095
110	0.01429344647
111	0.01428551592
112	0.01410915935
113	0.01408543214
114	0.01403664001
115	0.01401307267
116	0.01401015149
117	0.0139881284
118	0.01393859692
119	0.01392990788
120	0.01392712624
121	0.01392492784
122	0.01392374806
123	0.01388925693
124	0.01388524715
125	0.01388225835
126	0.01384980379
127	0.01383158026
128	0.01383035168
129	0.01382915506
130	0.013827614
131	0.01379751584
132	0.0137029217
133	0.01367301113
134	0.01366789061
135	0.01366688846
136	0.01363072653
137	0.01362067089
138	0.01360398752
139	0.01360118814
140	0.01357540033
141	0.01357164125
142	0.01356031027
143	0.01355417347
144	0.01354017706
145	0.01353621789
146	0.01353076615
147	0.01351173716
148	0.01350700861
149	0.01348614646
150	0.01348515548
151	0.01348418776
152	0.01347530143
153	0.01344096632
154	0.01341338924
155	0.0133827714
156	0.0133608219
157	0.01333262708
158	0.01331509143
159	0.01330477
160	0.01326657527
161	0.01325385479
162	0.0132492022
163	0.013239237
164	0.0132330736
165	0.01322947862
166	0.01321920546
167	0.01321826946
168	0.01320875752
169	0.01320014135
170	0.01318748436
171	0.01318657351
172	0.01316919485
173	0.01316750141
174	0.01315218961
175	0.01313024348
176	0.01312935972
177	0.01311943869
178	0.01311546443
179	0.01311458142
180	0.01310322681
181	0.01309993313
182	0.01309480961
183	0.01309397884
184	0.013086477
185	0.01308297403
186	0.01304417096
187	0.01301949751
188	0.01301096308
189	0.01300390432
190	0.01300202622
191	0.01298329695
192	0.01297705888
193	0.01297372447
194	0.01296098789
195	0.01295364543
196	0.01295094584
197	0.01294260246
198	0.01293242468
199	0.01292221539
200	0.01292149112
201	0.01291877424
202	0.01291104842
203	0.01291035034
204	0.01290966691
205	0.01288572368
206	0.01287696929
207	0.01287522895
208	0.01285958491
209	0.01282487202
210	0.01282410928
211	0.01281476748
212	0.01281235426
213	0.01279599285
214	0.0127827967
215	0.01277882403
216	0.01277811483
217	0.0127660606
218	0.01276309872
219	0.0127550787
220	0.01275137276
221	0.0127493088
222	0.01274635443
223	0.0127273544
224	0.01272020189
225	0.01270701192
226	0.01270636824
227	0.01270573575
228	0.01270292905
229	0.01268752184
230	0.01268466709
231	0.01267726243
232	0.01266995156
233	0.01266932378
234	0.01264821454
235	0.01263002553
236	0.01260955816
237	0.01253569085
238	0.01242455821
239	0.01242393639
240	0.01234890257
241	0.01233261355
242	0.01232665608
243	0.01232367297
244	0.0123161672
245	0.01230358209
246	0.01229569529
247	0.01228174864
248	0.01227626164
249	0.01227558365
250	0.01227492146
251	0.01226497366
252	0.01224992927
253	0.01224022986
254	0.01223146582
255	0.01222001754
256	0.01221869551
257	0.01220870996
258	0.01220211592
259	0.01219440503
260	0.01218064019
261	0.01216970777
262	0.01215970177
263	0.01215515315
264	0.01215312202
265	0.01214415815
266	0.0121434523
267	0.01214277319
268	0.01211247876
269	0.01208684044
270	0.01208024931
271	0.01206882156
272	0.01205585874
273	0.01205524179
274	0.01204305574
275	0.01203983158
276	0.01203292211
277	0.01203167787
278	0.01202049129
279	0.01201506041
280	0.01201213434
281	0.01200979741
282	0.0119911489
283	0.01198639225
284	0.01198393286
285	0.01198040848
286	0.01197982468
287	0.01197174911
288	0.01196972066
289	0.01196092932
290	0.01195818756
291	0.01195073708
292	0.01193418695
293	0.01192982235
294	0.01192743576
295	0.01191182581
296	0.01191127141
297	0.01190548758
298	0.0119028308
299	0.01189681339
